Time,Track 0,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,Track 9,Track 10,Track 11,Track 12,Track 13,Track 14,Track 15,Track 16,Track 17,Track 18,Track 19,Track 20,Track 21,Track 22,Track 23,Track 24,Track 25,Track 26,Track 27,Track 28,Track 29,Track 30,Track 31,Track 32,Track 33,Track 34,Track 35,Track 36,Track 37,Track 38,Track 39,Track 40,Track 41,Track 42,Track 43,Track 44,Track 45,Track 46,Track 47,Track 48,Track 49,Track 50,Track 51,Track 52,Track 53,Track 54,Track 55,Track 56,Track 57,Track 58,Track 59,Track 60,Track 61,Track 62,Track 63,Track 64,Track 65,Track 66,Track 67,Track 68,Track 69,Track 70,Track 71,Track 72,Track 73,Track 74,Track 75,Track 76,Track 77,Track 78,Track 79,Track 80,Track 81,Track 82,Track 83,Track 84,Track 85,Track 86,Track 87,Track 88,Track 89,Track 90,Track 91,Track 92,Track 93,Track 94,Track 95,Track 96,Track 97,Track 98,Track 99,Track 100,Track 101,Track 102,Track 103,Track 104,Track 105,Track 106,Track 107,Track 108,Track 109,Track 110,Track 111,Track 112,Track 113,Track 114,Track 115,Track 116,Track 117,Track 118,Track 119,Track 120,Track 121,Track 122,Track 123,Track 124,Track 125,Track 126,Track 127,Track 128,Track 129,Track 130,Track 131,Track 132,Track 133,Track 134,Track 135,Track 136,Track 137,Track 138,Track 139,Track 140,Track 141,Track 142,Track 143,Track 144,Track 145,Track 146,Track 147,Track 148,Track 149,Track 150,Track 151,Track 152,Track 153,Track 154,Track 155,Track 156,Track 157,Track 158,Track 159,Track 160,Track 161,Track 162,Track 163,Track 164,Track 165,Track 166,Track 167,Track 168,Track 169,Track 170,Track 171,Track 172,Track 173,Track 174,Track 175,Track 176,Track 177,Track 178,Track 179,Track 180,Track 181,Track 182,Track 183,Track 184,Track 185,Track 186,Track 187,Track 188,Track 189,Track 190,Track 191,Track 192,Track 193,Track 194,Track 195,Track 196,Track 197,Track 198,Track 199,Track 200,Track 201,Track 202,Track 203,Track 204,Track 205,Track 206,Track 207,Track 208,Track 209,Track 210,Track 211,Track 212,Track 213,Track 214,Track 215,Track 216,Track 217,Track 218,Track 219,Track 220,Track 221,Track 222,Track 223,Track 224,Track 225,Track 226,Track 227,Track 228,Track 229,Track 230
95,-,-,30.628,-,33.869,-,-,-,-,-,-,39.152,-,-,-,-,-,32.166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.665,-,-,-,-,-,-,-,-,-,41.239,-,39.603,-,-,-,-,-,-,-,47.182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.756,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.664,36.445,31.957,35.441,46.765,-,41.429,34.451,34.451,-,-,38.307,36.437,-,-,-,30.919,31.995,32.756,38.146,39.927,-,35.219,-,-,40.105,-,-,-,-,35.676,-,32.541,35.925,45.355,40.421,54.14,40.888,40.183,35.474,35.696,42.474,33.965,45.466,36.075,37.446,-,34.587,-,34.323,33.963,39.367,39.801,-,49.423,38.147,44.498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96,-,-,30.809,-,33.862,-,-,-,-,-,-,38.549,-,-,-,-,-,31.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.59,-,-,-,-,-,-,-,-,-,40.409,-,39.513,-,-,-,-,-,-,-,45.935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.363,35.063,34.636,34.792,46.286,-,40.573,34.797,33.665,-,-,37.61,35.344,-,-,-,30.578,32.18,32.545,37.895,39.252,-,34.598,-,-,39.732,-,-,-,-,36.175,-,32.095,36.076,43.861,38.8,53.324,40.523,39.861,35.199,34.841,42.028,33.677,45.609,35.326,36.963,-,34.077,-,33.214,33.179,38.853,39.029,-,48.646,37.676,44.148,27.822,38.849,27.276,19.972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97,-,-,31.231,-,34.431,-,-,-,-,-,-,38.574,-,-,-,-,-,30.897,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.441,-,-,-,-,-,-,-,-,-,39.786,-,38.908,-,-,-,-,-,-,-,44.971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.497,34.095,37.506,34.336,45.858,-,41.028,34.861,33.08,-,-,36.748,34.595,-,-,-,30.272,32.876,32.64,37.674,39.032,-,34.023,-,-,40.282,-,-,-,-,36.154,-,31.549,-,43.037,37.526,52.669,39.971,39.569,34.921,33.901,42.905,36.299,45.441,35.017,36.483,-,34.064,-,33.144,-,38.802,38.566,-,47.354,37.389,43.793,28.302,38.605,27.39,20.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,-,-,30.782,-,36.124,-,-,-,-,-,-,38.656,-,-,-,-,-,30.534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.132,-,-,-,-,-,-,-,-,-,39.247,-,38.143,-,-,-,-,-,-,-,43.868,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.366,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.445,33.413,37.095,33.988,45.602,-,40.899,36.732,32.603,-,-,36.254,33.921,-,-,-,29.709,32.702,31.708,37.575,38.212,-,33.53,-,-,39.808,-,-,-,-,35.67,-,31.049,-,42.053,36.478,52.136,39.562,39.338,34.887,32.924,42.728,37.538,46.272,35.495,36.109,-,34.251,-,38.228,-,38.457,38.553,-,46.372,36.916,43.064,28.212,37.774,39.431,19.984,36.597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99,-,-,30.923,-,36.92,-,-,-,-,-,-,38.654,-,-,-,-,-,30.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.044,-,-,-,-,-,-,-,-,-,38.615,-,37.805,-,-,-,-,-,-,-,42.924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.458,32.869,36.119,33.498,45.156,-,40.069,38.087,32.615,-,-,35.806,33.437,-,-,-,29.686,32.676,31.672,36.952,37.726,-,33.089,-,-,38.853,-,-,-,-,35.31,-,30.766,-,41.307,35.573,52.625,39.381,39.035,34.825,31.913,41.705,37.147,46.426,35.386,35.754,-,35.581,-,39.601,-,38.188,37.745,-,46.555,36.692,42.288,40.368,-,39.033,21.208,36.729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,-,-,30.414,-,37.089,-,-,-,-,-,-,38.362,-,-,-,-,-,29.802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.777,-,-,-,-,-,-,-,-,-,39.657,-,39.111,-,-,-,-,-,-,-,42.274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.973,32.426,35.482,34.316,44.892,-,39.454,37.039,32.483,-,-,35.323,32.895,-,-,-,29.706,31.764,31.096,36.347,37.518,-,32.816,-,-,38.136,-,-,-,-,35.14,-,30.465,-,39.995,34.916,52.076,39.175,38.842,34.645,31.852,41.115,36.342,45.995,35.94,35.531,-,36.967,-,38.108,34.22,37.792,37.465,-,47.035,36.459,41.338,41.236,-,38.895,22.557,36.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101,-,-,29.98,-,37.192,-,-,-,-,-,-,38.477,-,-,-,-,-,29.377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.74,-,-,-,-,-,-,-,-,-,39.081,-,39.857,-,-,-,-,-,-,-,41.746,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.529,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.964,32.211,34.674,36.267,44.278,-,39.072,36.069,32.112,-,-,35.104,32.413,-,-,-,29.826,31.043,30.603,36.844,37.908,-,32.332,-,-,38.211,-,-,-,-,35.045,-,30.148,-,39.681,34.971,51.482,38.7,38.391,34.518,32.081,40.768,35.821,45.227,36.26,35.355,-,37.474,-,35.684,34.546,37.433,37.073,-,47.224,36.27,40.704,41.228,-,38.768,22.218,36.171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,-,-,29.617,-,37.356,-,-,-,-,-,-,38.248,-,-,-,-,-,29.202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.538,-,-,-,-,-,-,-,-,-,38.577,-,39.694,-,-,-,-,-,-,-,40.923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.215,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.869,31.923,34.279,36.574,44.075,-,38.76,35.079,31.849,-,-,34.834,32.146,-,-,-,29.821,31.467,31.503,36.84,38.02,-,32.033,-,-,38.043,-,-,-,-,34.928,-,-,-,40.629,35.304,50.737,38.41,38.238,34.359,31.738,40.13,34.925,44.311,35.804,34.995,-,37.146,-,34.095,33.952,36.975,-,-,46.541,36.267,40.027,40.665,-,39.566,21.656,35.916,34.598,25.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103,-,-,29.479,-,37.063,-,-,-,-,-,-,38.184,-,-,-,-,-,28.861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.33,-,-,-,-,-,-,-,-,-,38.307,-,39.346,-,-,-,-,-,-,-,40.802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.652,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.928,31.344,33.555,36.423,43.689,-,38.275,34.65,31.59,-,-,34.698,32.382,-,-,-,30.316,31.83,31.79,36.21,39.079,-,31.565,-,-,37.238,-,-,-,-,34.873,-,-,-,44.017,35.071,49.757,38.195,39.135,34.314,31.023,39.656,34.481,43.66,35.688,34.943,-,-,-,33.077,33.422,36.539,-,-,45.503,36.515,39.164,40.072,-,39.513,21.487,-,34.328,26.17,23.489,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,-,-,29.278,-,36.64,-,-,-,-,-,-,38.174,-,-,-,-,-,28.682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.151,-,-,-,-,-,-,-,-,-,37.721,-,39.259,-,-,-,-,-,-,-,41.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.351,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.003,32.0,33.45,36.219,43.414,-,37.928,34.194,31.642,-,-,34.625,34.231,-,-,-,30.362,32.163,32.14,35.935,38.433,-,31.215,-,-,36.672,-,-,-,-,35.574,-,-,-,46.323,35.08,49.24,37.975,41.037,34.16,30.742,39.558,33.798,43.045,35.263,34.919,-,-,-,32.198,32.903,36.101,-,-,44.093,36.514,38.856,39.533,-,39.095,21.34,-,-,26.853,24.232,36.235,32.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
105,-,-,29.049,-,36.57,-,-,-,-,-,-,38.574,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.015,-,-,-,-,-,-,-,-,-,37.19,-,38.913,-,-,-,-,-,-,-,40.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.754,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.347,32.784,33.59,35.595,43.279,-,37.757,33.836,31.621,-,-,34.602,33.405,-,-,-,29.915,31.967,32.167,35.583,38.267,-,30.973,-,-,36.287,-,-,-,-,36.135,-,-,-,44.849,36.461,49.172,37.599,40.904,34.032,31.988,39.821,33.581,42.266,34.925,34.677,-,-,-,31.454,32.644,35.996,-,-,43.251,37.718,38.757,38.761,-,38.714,26.948,-,-,26.406,33.314,36.328,31.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,-,-,28.909,-,36.032,-,-,-,-,-,-,38.929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.809,-,-,-,-,-,-,-,-,-,36.971,-,38.87,-,-,-,-,-,-,-,40.101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.591,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.481,33.097,33.754,35.271,42.941,-,37.689,33.825,31.601,-,-,34.662,32.857,-,-,-,29.522,32.378,31.441,35.381,38.012,-,30.838,-,-,36.195,-,-,-,-,36.032,-,-,-,43.142,37.704,49.073,37.425,40.638,34.115,33.672,40.401,33.088,41.457,34.372,34.36,-,-,-,31.033,-,35.641,-,-,43.469,37.813,38.447,38.267,-,38.617,29.742,-,-,36.465,34.163,36.342,30.865,-,34.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,-,-,28.939,-,35.507,-,-,-,-,-,-,39.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.587,-,-,-,-,-,-,-,-,-,36.466,-,38.457,-,-,-,-,-,-,-,39.351,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.607,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.031,32.948,33.158,35.478,42.569,-,37.514,33.513,31.841,-,-,34.834,32.466,-,-,-,29.322,31.814,32.873,35.254,38.052,-,30.677,-,-,36.406,-,-,-,-,36.069,-,-,-,42.279,37.235,50.579,37.139,40.523,34.024,33.314,39.866,32.901,41.28,35.872,34.366,-,-,-,30.764,-,35.33,-,-,43.06,37.043,38.004,37.673,-,38.047,29.66,-,-,35.744,33.586,35.991,30.417,-,35.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
108,-,-,29.1,-,35.254,-,-,-,-,-,-,38.957,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.239,-,-,-,-,-,-,-,-,-,36.378,-,37.94,-,-,-,-,-,-,-,38.948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.76,32.854,32.929,35.34,42.43,-,37.426,33.379,32.81,-,-,34.71,32.304,-,-,-,28.981,31.247,35.413,35.041,37.862,-,30.574,-,-,36.224,-,-,-,-,36.366,-,-,-,41.041,37.266,50.706,36.923,40.14,33.825,32.726,39.674,32.736,41.359,37.527,34.406,-,-,-,30.276,-,34.997,-,-,42.83,36.27,38.103,37.1,-,37.634,30.531,-,-,35.75,33.091,35.8,-,-,35.312,34.068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,-,-,29.053,-,35.065,-,-,-,-,-,-,38.87,-,-,-,-,-,28.618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.109,-,-,-,-,-,-,-,-,-,36.195,-,37.385,-,-,-,-,-,-,-,38.188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.503,32.378,32.559,35.232,42.21,-,37.34,33.113,35.549,-,-,34.405,32.057,-,-,-,28.786,30.566,36.036,34.857,37.603,-,30.37,-,-,35.857,-,-,-,-,36.119,-,-,-,40.931,37.706,50.804,37.016,40.096,-,31.866,39.465,32.437,41.411,37.254,34.34,-,-,-,29.764,-,34.714,-,-,44.08,35.991,38.538,36.862,-,37.191,31.421,-,-,35.023,33.128,35.724,-,-,34.652,33.331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
110,-,-,29.003,-,34.646,-,-,-,-,-,-,38.912,-,-,-,-,-,29.796,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.726,-,-,-,-,-,-,-,-,-,36.191,-,36.837,-,-,-,-,-,-,-,37.615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.618,34.047,32.372,35.848,41.722,-,37.927,33.191,38.479,-,-,34.413,31.785,-,-,-,28.838,30.306,35.866,34.665,37.614,-,30.419,-,-,35.112,-,-,-,-,35.68,-,-,-,42.78,37.418,50.846,39.235,39.794,-,31.709,39.113,32.335,42.546,36.569,34.319,-,-,-,29.449,-,34.422,-,-,44.332,35.68,39.368,36.561,-,37.338,31.734,-,-,34.334,33.004,-,-,-,34.437,33.143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111,-,-,29.011,-,34.393,-,-,-,-,-,-,38.738,-,-,-,-,-,29.678,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.574,-,-,-,-,-,-,-,-,-,36.048,-,36.364,-,-,-,-,-,-,-,37.117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.713,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.784,36.15,32.121,36.634,41.526,-,38.445,33.236,37.82,-,-,34.335,31.581,-,-,-,28.804,30.272,34.951,34.754,37.681,-,30.462,-,-,34.769,-,-,-,-,35.57,-,-,-,45.251,38.013,50.797,39.78,39.737,-,31.485,39.607,32.47,43.061,36.801,34.262,-,-,-,29.147,-,34.219,-,-,44.409,35.881,39.251,36.256,-,36.997,31.486,-,-,33.848,33.543,-,-,-,33.888,32.936,36.386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,-,-,29.073,-,34.18,-,-,-,-,-,-,39.343,-,-,-,-,-,30.117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.467,-,-,-,-,-,-,-,-,-,36.131,-,36.901,-,-,-,-,-,-,-,36.987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.186,36.096,31.96,37.809,41.36,-,37.913,33.015,36.515,-,-,34.296,31.696,-,-,-,28.768,31.531,34.132,34.973,37.912,-,30.31,-,-,34.338,-,-,-,-,35.419,-,-,-,50.164,39.212,50.134,39.299,39.708,33.854,31.355,39.566,32.295,43.091,37.758,34.207,-,-,-,29.0,-,34.306,-,-,44.12,36.389,38.502,35.65,-,36.563,31.972,-,-,33.805,33.781,-,-,-,33.75,32.813,35.92,23.179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
113,-,-,29.065,-,33.868,-,-,-,-,-,-,39.957,-,-,-,-,-,30.446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.207,-,-,-,-,-,-,-,-,-,35.782,-,37.51,-,-,-,-,-,-,-,37.307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.644,36.246,31.915,37.521,41.116,-,37.61,32.798,35.562,-,-,34.27,31.501,-,-,-,28.857,32.216,33.684,35.423,37.909,-,30.473,-,-,34.299,-,-,-,-,35.601,-,-,-,52.328,39.587,49.547,38.474,39.563,33.996,31.31,39.467,32.195,42.912,37.18,34.08,-,-,-,30.061,-,34.417,-,-,43.758,36.372,37.999,35.291,-,36.372,33.836,-,-,35.531,34.093,-,-,-,33.394,32.868,35.383,23.154,35.455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,-,-,29.132,-,33.824,-,-,-,-,-,-,40.895,-,-,-,-,-,30.158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.016,-,-,-,-,-,-,-,-,-,36.095,-,38.567,-,-,-,-,-,-,-,37.202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.899,35.806,32.047,36.826,40.53,-,37.657,32.992,34.664,-,-,34.075,31.642,-,-,-,28.78,31.63,33.23,36.565,37.646,-,30.461,-,-,33.84,-,-,-,-,35.59,-,-,-,51.457,39.351,49.649,38.104,39.22,33.992,31.32,39.064,32.2,42.754,37.04,34.134,-,-,-,30.064,-,34.186,-,-,42.733,36.015,38.562,34.989,-,36.248,34.203,-,-,36.406,35.579,-,-,-,33.116,32.899,34.794,23.848,35.541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
115,-,-,29.0,-,33.65,-,-,-,-,-,-,40.937,-,-,-,-,-,30.041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.997,-,-,-,-,-,-,-,-,-,36.057,-,38.895,-,-,-,-,-,-,-,38.949,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.22,35.628,32.04,36.295,40.354,-,37.605,33.3,34.304,-,-,34.055,31.776,-,-,-,28.948,31.594,33.041,36.454,37.567,-,30.741,-,-,34.785,-,-,-,-,36.004,-,-,-,49.021,38.865,50.307,37.814,38.573,-,31.594,43.017,32.415,42.052,36.469,34.284,-,-,-,29.838,-,33.915,-,-,41.992,35.684,38.36,34.676,-,36.127,34.037,-,-,36.427,37.879,-,-,-,33.043,32.981,-,24.204,34.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,-,-,29.037,-,33.348,-,-,-,-,-,-,40.849,-,-,-,-,-,30.001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.864,-,-,-,-,-,-,-,-,-,35.976,-,38.272,-,-,-,-,-,-,-,42.798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.686,35.749,32.36,35.913,40.136,-,38.581,33.057,33.838,-,-,34.266,31.698,-,-,-,29.111,31.071,33.712,36.318,37.503,-,30.737,-,-,34.999,-,-,-,-,35.765,-,-,-,47.024,38.171,50.657,37.714,38.18,-,31.75,46.76,32.327,41.179,36.489,34.244,-,-,-,30.949,-,33.881,-,-,42.326,35.534,37.963,34.595,-,36.441,33.796,-,-,36.057,37.571,-,-,-,-,32.774,-,23.899,34.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
